"Target","Start Time","Source Address","Source Port","Cached Associate Hostname","Associate Host Name","Destination Address","Domain","Destination Port","Transport Protocol","Active","Associate Address","Bytes","Case","City","Country Name","CountryCode","Direction","Duration","Encrypted","End Time","ISP","Latitude","Longitude","Packets","Ref.Num","Region","Session Protocol","Target Address","ZIP"
"26PDT3101TMO","1/19/2026 4:47:33 PM","2a04:4e42:1c::585","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","51385","udp","Yes","2a04:4e42:1c::585","76","23C0624808","","","","incoming","00:00:00","No","1/19/2026 4:47:33 PM","","","","1","317","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:47:29 PM","2607:7700:0:e:0:2:17db:2471","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","57954","tcp","Yes","2607:7700:0:e:0:2:17db:2471","542","23C0624808","","","","incoming","00:01:06","No","1/19/2026 4:48:35 PM","","","","6","316","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:47:13 PM","2607:7700:0:e:0:2:17db:246e","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","57956","tcp","Yes","2607:7700:0:e:0:2:17db:246e","168","23C0624808","","","","incoming","00:00:00","No","1/19/2026 4:47:13 PM","","","","2","315","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:46:59 PM","2607:7700:0:e:0:2:c7e8:2733","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","51665","udp","Yes","2607:7700:0:e:0:2:c7e8:2733","3102","23C0624808","","","","incoming","00:00:21","No","1/19/2026 4:47:20 PM","","","","7","314","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:46:59 PM","2605:340:f0ab::54","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","54878","udp","Yes","2605:340:f0ab::54","1084304","23C0624808","","","","incoming","00:00:00","No","1/19/2026 4:46:59 PM","","","","837","313","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:46:50 PM","2607:7700:0:e:0:2:17db:2469","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","54344","udp","Yes","2607:7700:0:e:0:2:17db:2469","3097","23C0624808","","","","incoming","00:00:37","No","1/19/2026 4:47:27 PM","","","","15","312","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:46:39 PM","2607:7700:0:e:0:2:17c6:d68e","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","54165","udp","Yes","2607:7700:0:e:0:2:17c6:d68e","51785","23C0624808","","","","incoming","00:00:05","No","1/19/2026 4:46:44 PM","","","","61","311","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:46:17 PM","2a03:2880:f272:cc:face:b00c:0:43fe","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","53151","udp","Yes","2a03:2880:f272:cc:face:b00c:0:43fe","128","23C0624808","","","","incoming","00:00:00","No","1/19/2026 4:46:17 PM","","","","1","310","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:45:57 PM","2a03:2880:f212:c4:face:b00c:0:43fe","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","55179","udp","Yes","2a03:2880:f212:c4:face:b00c:0:43fe","3409","23C0624808","","","","incoming","00:00:00","No","1/19/2026 4:45:57 PM","","","","20","309","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:45:52 PM","2a03:2880:f212:c4:face:b00c:0:43fe","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","51583","udp","Yes","2a03:2880:f212:c4:face:b00c:0:43fe","178656","23C0624808","","","","incoming","00:00:01","No","1/19/2026 4:45:53 PM","","","","143","308","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:45:51 PM","2a03:2880:f212:1c9:face:b00c:0:43fe","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","59328","udp","Yes","2a03:2880:f212:1c9:face:b00c:0:43fe","489696","23C0624808","","","","incoming","00:00:00","No","1/19/2026 4:45:51 PM","","","","385","307","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:45:03 PM","2607:7700:0:e:0:2:1139:9b27","993","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","59325","tcp","Yes","2607:7700:0:e:0:2:1139:9b27","228","23C0624808","","","","incoming","00:00:00","No","1/19/2026 4:45:03 PM","","","","3","306","","imaps","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"25EPB6119TMO","1/19/2026 4:44:59 PM","2620:149:a44:b0c::7","5223","","","2607:fb91:30b5:c872:442:524e:9261:b1ff","","52128","tcp","Yes","","1574","25C0990613","","","","unknown","00:45:43","No","1/19/2026 5:30:42 PM","","","","18","13390","","hpvirtgrp","",""
"25FCB6118TMO","1/19/2026 4:44:36 PM","2607:7700:0:e:0:2:b81f:44f8","80","","","2607:fb91:21c9:da94:d427:21ff:618d:13d0","","64478","tcp","Yes","2607:7700:0:e:0:2:b81f:44f8","72","CC25-990248","","","","incoming","00:00:00","No","1/19/2026 4:44:36 PM","","","","1","7916","","http","2607:fb91:21c9:da94:d427:21ff:618d:13d0",""
"26PDT3101TMO","1/19/2026 4:44:32 PM","2620:149:a33:f000::196","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","59323","tcp","Yes","2620:149:a33:f000::196","288","23C0624808","","","","incoming","00:00:00","No","1/19/2026 4:44:32 PM","","","","4","305","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:44:04 PM","2a03:2880:f212:d8:face:b00c:0:21ba","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","56749","udp","Yes","2a03:2880:f212:d8:face:b00c:0:21ba","96","23C0624808","","","","incoming","00:00:00","No","1/19/2026 4:44:04 PM","","","","1","304","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"25FCB6118TMO","1/19/2026 4:43:59 PM","2607:7700:0:e:0:2:1721:2844","443","","","2607:fb91:21c9:da94:d427:21ff:618d:13d0","","64387","tcp","Yes","2607:7700:0:e:0:2:1721:2844","6999","CC25-990248","","","","incoming","00:00:20","No","1/19/2026 4:44:19 PM","","","","38","7915","","https","2607:fb91:21c9:da94:d427:21ff:618d:13d0",""
"26PDT3101TMO","1/19/2026 4:43:59 PM","2a03:2880:f012:1:face:b00c:0:1","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","54890","udp","Yes","2a03:2880:f012:1:face:b00c:0:1","96","23C0624808","","","","incoming","00:00:00","No","1/19/2026 4:43:59 PM","","","","1","303","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:43:53 PM","2a03:2880:f012:3:face:b00c:0:1","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","57951","tcp","Yes","2a03:2880:f012:3:face:b00c:0:1","287","23C0624808","","","","incoming","00:04:47","No","1/19/2026 4:48:40 PM","","","","3","302","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:43:47 PM","2620:149:1360:101::5","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","59330","tcp","Yes","2620:149:1360:101::5","483","23C0624808","","","","incoming","00:00:00","No","1/19/2026 4:43:47 PM","","","","6","301","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:43:44 PM","2620:149:a44:b00::5","3489","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","16394","udp","Yes","2620:149:a44:b00::5","121553072","23C0624808","","","","incoming","00:41:32","No","1/19/2026 5:25:16 PM","","","","213759","300","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:42:34 PM","2a03:2880:f212:1c9:face:b00c:0:43fe","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","49180","udp","Yes","2a03:2880:f212:1c9:face:b00c:0:43fe","8212788","23C0624808","","","","incoming","00:01:22","No","1/19/2026 4:43:56 PM","","","","6509","299","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"25FCB6118TMO","1/19/2026 4:39:31 PM","2607:fb91:21c9:da94:d427:21ff:618d:13d0","","","","2a04:4e42:46::774","","","ipv6-icmp","Yes","2a04:4e42:46::774","467","CC25-990248","","","","outgoing","00:00:00","No","1/19/2026 4:39:31 PM","","","","1","7914","","","2607:fb91:21c9:da94:d427:21ff:618d:13d0",""
"25FCB6118TMO","1/19/2026 4:39:27 PM","2607:fb91:21c9:da94:d427:21ff:618d:13d0","","","","2607:7700:0:e:0:2:c7e8:2706","","","ipv6-icmp","Yes","","3736","CC25-990248","","","","unknown","00:03:52","No","1/19/2026 4:43:19 PM","","","","8","7913","","","",""
"25FCB6118TMO","1/19/2026 4:39:24 PM","2607:7700:0:e:0:2:6260:d58c","443","","","2607:fb91:21c9:da94:c1b:666e:587:10d8","","51787","tcp","Yes","2607:7700:0:e:0:2:6260:d58c","543","CC25-990248","","","","incoming","00:00:00","No","1/19/2026 4:39:24 PM","","","","7","7912","","https","2607:fb91:21c9:da94:c1b:666e:587:10d8",""
"25FCB6118TMO","1/19/2026 4:39:21 PM","2607:7700:0:e:0:2:7a0e:e527","443","","","2607:fb91:21c9:da94:c1b:666e:587:10d8","","51780","tcp","Yes","2607:7700:0:e:0:2:7a0e:e527","37109","CC25-990248","","","","incoming","00:00:00","No","1/19/2026 4:39:21 PM","","","","33","7911","","https","2607:fb91:21c9:da94:c1b:666e:587:10d8",""
"25FCB6118TMO","1/19/2026 4:39:01 PM","2607:7700:0:e:0:2:2ff6:16c5","443","","","2607:fb91:21c9:da94:c1b:666e:587:10d8","","51778","tcp","Yes","2607:7700:0:e:0:2:2ff6:16c5","2412","CC25-990248","","","","incoming","00:00:00","No","1/19/2026 4:39:01 PM","","","","9","7910","","https","2607:fb91:21c9:da94:c1b:666e:587:10d8",""
"25FCB6118TMO","1/19/2026 4:38:59 PM","2607:7700:0:e:0:2:826:79c3","443","","","2607:fb91:21c9:da94:c1b:666e:587:10d8","","51777","tcp","Yes","2607:7700:0:e:0:2:826:79c3","144","CC25-990248","","","","incoming","00:00:00","No","1/19/2026 4:38:59 PM","","","","2","7909","","https","2607:fb91:21c9:da94:c1b:666e:587:10d8",""
"25FCB6118TMO","1/19/2026 4:38:54 PM","2607:7700:0:e:0:2:a3b5:f6c9","443","","","2607:fb91:21c9:da94:c1b:666e:587:10d8","","51784","tcp","Yes","2607:7700:0:e:0:2:a3b5:f6c9","2723","CC25-990248","","","","incoming","00:00:27","No","1/19/2026 4:39:21 PM","","","","24","7908","","https","2607:fb91:21c9:da94:c1b:666e:587:10d8",""
"25FCB6118TMO","1/19/2026 4:38:24 PM","2607:fb91:21c9:da94:c1b:666e:587:10d8","","","","2607:7700:0:e:0:2:2b9c:dfca","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:2b9c:dfca","96","CC25-990248","","","","outgoing","00:00:00","No","1/19/2026 4:38:24 PM","","","","1","7907","","","2607:fb91:21c9:da94:c1b:666e:587:10d8",""
"26PDT3101TMO","1/19/2026 4:37:34 PM","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","","","fd00:976a::9","","","ipv6-icmp","Yes","fd00:976a::9","527","23C0624808","","","","outgoing","00:00:00","No","1/19/2026 4:37:34 PM","","","","1","298","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"25FCB6118TMO","1/19/2026 4:37:17 PM","2607:fb91:21c9:da94:c1b:666e:587:10d8","","","","2607:7700:0:e:0:2:2b9c:ffb8","","","ipv6-icmp","Yes","","384","CC25-990248","","","","unknown","00:00:00","No","1/19/2026 4:37:17 PM","","","","4","7906","","","",""
"26PDT3101TMO","1/19/2026 4:37:03 PM","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","","","2607:7700:0:e:0:2:23be:2b86","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:23be:2b86","1006","23C0624808","","","","outgoing","00:00:00","No","1/19/2026 4:37:03 PM","","","","2","297","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:36:49 PM","2a03:2880:f212:c4:face:b00c:0:43fe","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","51415","udp","Yes","2a03:2880:f212:c4:face:b00c:0:43fe","1440","23C0624808","","","","incoming","00:00:00","No","1/19/2026 4:36:49 PM","","","","7","296","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:36:39 PM","2a03:2880:f212:c4:face:b00c:0:43fe","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","54525","udp","Yes","2a03:2880:f212:c4:face:b00c:0:43fe","2337888","23C0624808","","","","incoming","00:01:01","No","1/19/2026 4:37:40 PM","","","","1845","295","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:36:35 PM","2a03:2880:f012:7:face:b00c:0:6206","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","50095","udp","Yes","2a03:2880:f012:7:face:b00c:0:6206","9888","23C0624808","","","","incoming","00:01:05","No","1/19/2026 4:37:40 PM","","","","94","294","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:36:34 PM","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","","","2a03:2880:f212:e5:face:b00c:0:4420","","","ipv6-icmp","Yes","2a03:2880:f212:e5:face:b00c:0:4420","129","23C0624808","","","","outgoing","00:00:00","No","1/19/2026 4:36:34 PM","","","","1","293","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"25FCB6118TMO","1/19/2026 4:36:05 PM","2607:fb91:21c9:da94:d427:21ff:618d:13d0","","","","2620:149:af6::10","","","ipv6-icmp","Yes","2620:149:af6::10","1280","CC25-990248","","","","outgoing","00:00:00","No","1/19/2026 4:36:05 PM","","","","1","7905","","","2607:fb91:21c9:da94:d427:21ff:618d:13d0",""
"25FCB6118TMO","1/19/2026 4:31:01 PM","fd00:976a::9","53","","","2607:fb91:21c9:da94:d427:21ff:618d:13d0","","0","udp","Yes","","9031","CC25-990248","","","","unknown","00:35:20","No","1/19/2026 5:06:21 PM","","","","37","7904","","","",""
"26PDT3101TMO","1/19/2026 4:29:47 PM","2607:f8b0:4006:817::2001","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","53106","tcp","Yes","2607:f8b0:4006:817::2001","988","23C0624808","","","","incoming","00:00:00","No","1/19/2026 4:29:47 PM","","","","8","292","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:29:42 PM","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","","","2607:7700:0:e:0:2:8efa:504e","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:8efa:504e","3840","23C0624808","","","","outgoing","00:00:00","No","1/19/2026 4:29:42 PM","","","","3","291","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:29:37 PM","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","","","2607:7700:0:e:0:2:8efb:23a3","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:8efb:23a3","3840","23C0624808","","","","outgoing","00:00:00","No","1/19/2026 4:29:37 PM","","","","3","290","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:29:21 PM","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","","","2607:7700:0:e:0:2:8efb:2da1","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:8efb:2da1","9331","23C0624808","","","","outgoing","00:00:12","No","1/19/2026 4:29:33 PM","","","","8","289","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"25EPB6119TMO","1/19/2026 4:28:01 PM","2607:7700:0:e:0:2:36e1:d0ba","443","","","2607:fb91:30b5:c872:9c17:8d0e:194a:5054","","65501","tcp","Yes","2607:7700:0:e:0:2:36e1:d0ba","912","25C0990613","","","","incoming","00:00:00","No","1/19/2026 4:28:01 PM","","","","9","13389","","https","2607:fb91:30b5:c872:9c17:8d0e:194a:5054",""
"26PDT3101TMO","1/19/2026 4:24:58 PM","2607:7700:0:e:0:2:959a:af34","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","57922","tcp","Yes","2607:7700:0:e:0:2:959a:af34","699400","23C0624808","","","","incoming","00:00:02","No","1/19/2026 4:25:00 PM","","","","538","288","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:24:53 PM","2607:7700:0:e:0:2:959a:af34","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","57918","tcp","Yes","2607:7700:0:e:0:2:959a:af34","7657","23C0624808","","","","incoming","00:00:04","No","1/19/2026 4:24:57 PM","","","","45","287","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:24:51 PM","2a03:2880:f212:c4:face:b00c:0:43fe","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","55924","udp","Yes","2a03:2880:f212:c4:face:b00c:0:43fe","1126","23C0624808","","","","incoming","00:00:00","No","1/19/2026 4:24:51 PM","","","","8","286","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:24:49 PM","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","","","2a04:4e42:46::774","","","ipv6-icmp","Yes","2a04:4e42:46::774","240","23C0624808","","","","outgoing","00:00:00","No","1/19/2026 4:24:49 PM","","","","2","285","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:24:41 PM","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","","","2a03:2880:f012:1:face:b00c:0:1","","","ipv6-icmp","Yes","2a03:2880:f012:1:face:b00c:0:1","258","23C0624808","","","","outgoing","00:00:00","No","1/19/2026 4:24:41 PM","","","","2","284","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26VCEB2249TMO","1/19/2026 4:23:44 PM","fd00:976a::10","53","","","2607:fb91:258b:8845:a525:61cb:a9ec:114","","0","udp","Yes","fd00:976a::10","2084","CC25-990397","","","","incoming","00:54:23","No","1/19/2026 5:18:07 PM","","","","13","6966","","","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"26PDT3101TMO","1/19/2026 4:23:25 PM","fd00:976a::9","53","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","0","udp","Yes","fd00:976a::9","11297","23C0624808","","","","incoming","00:59:44","No","1/19/2026 5:23:09 PM","","","","65","283","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:23:23 PM","2a03:2880:f212:1c9:face:b00c:0:43fe","443","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","50830","udp","Yes","2a03:2880:f212:1c9:face:b00c:0:43fe","428243","23C0624808","","","","incoming","00:00:00","No","1/19/2026 4:23:23 PM","","","","337","282","","https","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:23:21 PM","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","","","2607:7700:0:e:0:2:9765:7733","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:9765:7733","6305","23C0624808","","","","outgoing","00:00:00","No","1/19/2026 4:23:21 PM","","","","6","281","","","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc",""
"26PDT3101TMO","1/19/2026 4:23:19 PM","2607:fb91:3110:cf31:8e8:b9ee:102e:5dfc","","","","2607:f8b0:4006:81e::200a","","","ipv6-icmp","Yes","","3840","23C0624808","","","","unknown","00:00:00","No","1/19/2026 4:23:19 PM","","","","3","280","","","",""
"26PDT3101TMO","1/19/2026 4:20:26 PM","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11","","","","2607:f8b0:4006:805::200e","","","ipv6-icmp","Yes","2607:f8b0:4006:805::200e","123","23C0624808","","","","outgoing","00:00:00","No","1/19/2026 4:20:26 PM","","","","1","279","","","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11",""
"25EPB6119TMO","1/19/2026 4:17:55 PM","fd00:976a::9","53","","","2607:fb91:30b5:c872:9c17:8d0e:194a:5054","","0","udp","Yes","fd00:976a::9","439","25C0990613","","","","incoming","00:51:42","No","1/19/2026 5:09:37 PM","","","","3","13388","","","2607:fb91:30b5:c872:9c17:8d0e:194a:5054",""
"26VCEB2249TMO","1/19/2026 4:14:03 PM","2607:fb91:258b:8845:a525:61cb:a9ec:114","","","","fd00:976a::9","","","ipv6-icmp","Yes","fd00:976a::9","680","CC25-990397","","","","outgoing","00:00:00","No","1/19/2026 4:14:03 PM","","","","2","6965","","","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"26VCEB1368VZW","1/19/2026 4:09:32 PM","2001:4888:4:fe00:b0:104:0:226","5060","","","2600:1017:1106:bed5::4e03:f30f","","5060","udp","Yes","2001:4888:4:fe00:b0:104:0:226","4103","CC25-990397","","","","incoming","03:40:01","No","1/19/2026 7:49:33 PM","","","","4","924","","sip","2600:1017:1106:bed5::4e03:f30f",""
"26VCEB2249TMO","1/19/2026 4:05:26 PM","fd00:976a::9","53","","","2607:fb91:258b:8845:a525:61cb:a9ec:114","","0","udp","Yes","fd00:976a::9","1775","CC25-990397","","","","incoming","01:01:31","No","1/19/2026 5:06:57 PM","","","","11","6964","","","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"25EPB6119TMO","1/19/2026 4:04:00 PM","2607:fb91:30b5:c872:9c17:8d0e:194a:5054","","","","2607:7700:0:e:0:2:11bc:b70d","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:11bc:b70d","224","25C0990613","","","","outgoing","00:00:00","No","1/19/2026 4:04:00 PM","","","","1","13387","","","2607:fb91:30b5:c872:9c17:8d0e:194a:5054",""
"26PDT3101TMO","1/19/2026 4:03:43 PM","2607:7700:0:e:0:2:17db:2466","443","","","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11","","59917","udp","Yes","2607:7700:0:e:0:2:17db:2466","74","23C0624808","","","","incoming","00:00:00","No","1/19/2026 4:03:43 PM","","","","1","278","","https","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11",""
"26PDT3101TMO","1/19/2026 4:03:43 PM","2620:149:a33:f000::201","80","","","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11","","65063","tcp","Yes","2620:149:a33:f000::201","10056","23C0624808","","","","incoming","00:00:00","No","1/19/2026 4:03:43 PM","","","","15","277","","http","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11",""
"26PDT3101TMO","1/19/2026 4:03:41 PM","2607:7700:0:e:0:2:17db:2470","443","","","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11","","54515","udp","Yes","2607:7700:0:e:0:2:17db:2470","32296","23C0624808","","","","incoming","00:00:35","No","1/19/2026 4:04:16 PM","","","","34","276","","https","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11",""
"26PDT3101TMO","1/19/2026 4:03:41 PM","2607:7700:0:e:0:2:17db:2467","443","","","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11","","57892","tcp","Yes","2607:7700:0:e:0:2:17db:2467","455","23C0624808","","","","incoming","00:00:00","No","1/19/2026 4:03:41 PM","","","","2","275","","https","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11",""
"26PDT3101TMO","1/19/2026 4:03:30 PM","2607:7700:0:e:0:2:c7e8:2649","443","","","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11","","51795","udp","Yes","2607:7700:0:e:0:2:c7e8:2649","28634","23C0624808","","","","incoming","00:00:00","No","1/19/2026 4:03:30 PM","","","","23","274","","https","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11",""
"26PDT3101TMO","1/19/2026 4:03:29 PM","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11","","","","fd00:976a::9","","","ipv6-icmp","Yes","fd00:976a::9","475","23C0624808","","","","outgoing","00:00:00","No","1/19/2026 4:03:29 PM","","","","2","273","","","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11",""
"26PDT3101TMO","1/19/2026 4:02:58 PM","2605:340:f0ab::54","443","","","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11","","57881","tcp","Yes","2605:340:f0ab::54","168","23C0624808","","","","incoming","00:00:00","No","1/19/2026 4:02:58 PM","","","","2","272","","https","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11",""
"26PDT3101TMO","1/19/2026 4:02:50 PM","2605:340:f0ab::54","443","","","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11","","60829","udp","Yes","2605:340:f0ab::54","6745349","23C0624808","","","","incoming","00:01:26","No","1/19/2026 4:04:16 PM","","","","5576","271","","https","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11",""
"26PDT3101TMO","1/19/2026 4:02:31 PM","2607:7700:0:e:0:2:17db:2466","443","","","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11","","53631","udp","Yes","2607:7700:0:e:0:2:17db:2466","2998","23C0624808","","","","incoming","00:00:18","No","1/19/2026 4:02:49 PM","","","","14","270","","https","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11",""
"26PDT3101TMO","1/19/2026 4:02:30 PM","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11","","","","2620:149:a33:2000::541","","","ipv6-icmp","Yes","2620:149:a33:2000::541","3072","23C0624808","","","","outgoing","00:28:32","No","1/19/2026 4:31:02 PM","","","","18","269","","","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11",""
"26VCEB2249TMO","1/19/2026 4:02:17 PM","2620:149:a42:980::9","443","","","2607:fb91:258b:8845:a525:61cb:a9ec:114","","53746","tcp","Yes","2620:149:a42:980::9","279","CC25-990397","","","","incoming","00:00:00","No","1/19/2026 4:02:17 PM","","","","3","6963","","https","2607:fb91:258b:8845:a525:61cb:a9ec:114",""
"26PDT3101TMO","1/19/2026 4:01:59 PM","2607:7700:0:e:0:2:17db:2470","443","","","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11","","63217","udp","Yes","2607:7700:0:e:0:2:17db:2470","8576","23C0624808","","","","incoming","00:00:00","No","1/19/2026 4:01:59 PM","","","","8","268","","https","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11",""
"26PDT3101TMO","1/19/2026 4:01:58 PM","2605:340:f0ab::54","443","","","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11","","65059","udp","Yes","2605:340:f0ab::54","2356729","23C0624808","","","","incoming","00:00:01","No","1/19/2026 4:01:59 PM","","","","1801","267","","https","2607:fb91:25b5:c1e:5455:1073:8fe0:fe11",""
